sequence_id	library	term	gained_in_term	lost_in_term	gained_genes	lost_genes	corrected_log2_odds_ratio	p_value	q_within_screen	q_global_library
ABCA4_d864d8a989e678af	GO Cellular Component	membrane (GO:0016020)	0	1		NIPA2	-2.321928094887362	1.0	1.0	1.0
ABCA4_d864d8a989e678af	GO Cellular Component	plasma membrane (GO:0005886)	0	1		NIPA2	-2.321928094887362	1.0	1.0	1.0
ABCA4_d864d8a989e678af	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	-2.321928094887362	1.0	1.0	1.0
ABCA4_d73bb377d1854a15	Reactome	SARS-CoV Infections (R-HSA-9679506)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d73bb377d1854a15	Reactome	Ion channel transport (R-HSA-983712)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d73bb377d1854a15	Reactome	Infectious disease (R-HSA-5663205)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d73bb377d1854a15	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d864d8a989e678af	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	-2.321928094887362	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Biological Process	iodide transport (GO:0015705)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d711006a5f7ad404	KEGG	MINERAL ABSORPTION	1	0	ATP7B		0.1901028833799427	1.0	1.0	1.0
ABCA4_d711006a5f7ad404	KEGG	ABC TRANSPORTERS	1	0	ABCB6		0.1901028833799427	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	Reactome	Viral Infection Pathways (R-HSA-9824446)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	Reactome	Disease (R-HSA-1643685)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	Reactome	Late SARS-CoV-2 Infection Events (R-HSA-9772573)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	Reactome	SARS-CoV-2 Infection (R-HSA-9694516)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	Reactome	Transport of small molecules (R-HSA-382551)	2	0	ANO1;CLCN1		-1.3785116232537298	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Cellular Component	membrane (GO:0016020)	2	0	ANO1;CLCN1		-1.3785116232537298	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Cellular Component	apical plasma membrane (GO:0016324)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Cellular Component	nucleoplasm (GO:0005654)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Cellular Component	extracellular exosome (GO:0070062)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Cellular Component	presynapse (GO:0098793)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Molecular Function	metal ion binding (GO:0046872)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Molecular Function	identical protein binding (GO:0042802)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Molecular Function	calcium-activated cation channel activity (GO:0005227)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Molecular Function	voltage-gated chloride channel activity (GO:0005247)	2	0	ANO1;CLCN1		-1.3785116232537298	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Molecular Function	signaling receptor binding (GO:0005102)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	Reactome	Late SARS-CoV-2 Infection Events (R-HSA-9772573)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	Reactome	SARS-CoV-2 Infection (R-HSA-9694516)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	Reactome	Transport of small molecules (R-HSA-382551)	0	2		ANO4;NIPA2	0.3410369178350669	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	Reactome	Stimuli-sensing channels (R-HSA-2672351)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	KEGG	EFFEROCYTOSIS	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Cellular Component	membrane (GO:0016020)	0	1		NIPA2	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Cellular Component	plasma membrane (GO:0005886)	0	2		ANO4;NIPA2	0.3410369178350669	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Molecular Function	chloride channel activity (GO:0005254)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Biological Process	chloride transmembrane transport (GO:1902476)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Cellular Component	membrane (GO:0016020)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Cellular Component	apical plasma membrane (GO:0016324)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Cellular Component	nucleoplasm (GO:0005654)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Cellular Component	extracellular exosome (GO:0070062)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Cellular Component	presynapse (GO:0098793)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Molecular Function	metal ion binding (GO:0046872)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Molecular Function	identical protein binding (GO:0042802)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	Reactome	Stimuli-sensing channels (R-HSA-2672351)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Molecular Function	calcium-activated cation channel activity (GO:0005227)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Molecular Function	signaling receptor binding (GO:0005102)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	GO Molecular Function	protein dimerization activity (GO:0046983)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	Reactome	Transport of small molecules (R-HSA-382551)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	Reactome	Late SARS-CoV-2 Infection Events (R-HSA-9772573)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Biological Process	muscle contraction (GO:0006936)	1	0	CLCN1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Biological Process	chloride transport (GO:0006821)	2	0	ANO1;CLCN1		-1.3785116232537298	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Biological Process	mucus secretion (GO:0070254)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d93a80fcb6629ae9	GO Biological Process	detection of temperature stimulus involved in sensory perception of pain (GO:0050965)	1	0	ANO1		-2.321928094887362	1.0	1.0	1.0
ABCA4_d8db3fff01856424	Reactome	SARS-CoV-2 Infection (R-HSA-9694516)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d8db3fff01856424	Reactome	SARS-CoV Infections (R-HSA-9679506)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d9902c7b7ea8a4f9	Reactome	Disease (R-HSA-1643685)	0	1		ANO4	1.222392421336448	1.0	1.0	1.0
ABCA4_d711006a5f7ad404	GO Biological Process	regulation of fibroblast migration (GO:0010762)	1	0	CLN3		0.1901028833799427	1.0	1.0	1.0
ABCA4_d711006a5f7ad404	GO Biological Process	lactation (GO:0007595)	1	0	ATP7B		0.1901028833799427	1.0	1.0	1.0
ABCA4_d711006a5f7ad404	GO Biological Process	positive regulation of Golgi to plasma membrane protein transport (GO:0042998)	1	0	CLN3		0.1901028833799427	1.0	1.0	1.0
ABCA4_d711006a5f7ad404	GO Biological Process	glutathione metabolic process (GO:0006749)	1	0	CTNS		0.1901028833799427	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Molecular Function	chloride channel activity (GO:0005254)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Biological Process	chloride transmembrane transport (GO:1902476)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	Reactome	SARS-CoV Infections (R-HSA-9679506)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	Reactome	Ion channel transport (R-HSA-983712)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	Reactome	Infectious disease (R-HSA-5663205)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	Reactome	Viral Infection Pathways (R-HSA-9824446)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Cellular Component	plasma membrane (GO:0005886)	0	2		ANO4;NIPA2	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Cellular Component	membrane (GO:0016020)	0	1		NIPA2	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	Reactome	SARS-CoV Infections (R-HSA-9679506)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	Reactome	Ion channel transport (R-HSA-983712)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	Reactome	Viral Infection Pathways (R-HSA-9824446)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	Reactome	Miscellaneous transport and binding events (R-HSA-5223345)	0	1		NIPA2	0.7369655941662062	1.0	1.0	1.0
ABCA4_d6d9bf981131d85a	KEGG	EFFEROCYTOSIS	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_d711006a5f7ad404	GO Molecular Function	calcium-dependent protein binding (GO:0048306)	1	0	CLN3		0.1901028833799427	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Biological Process	calcium activated galactosylceramide scrambling (GO:0061591)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Biological Process	calcium activated phosphatidylcholine scrambling (GO:0061590)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Biological Process	chloride transmembrane transport (GO:1902476)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	Reactome	Ion channel transport (R-HSA-983712)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	Reactome	Infectious disease (R-HSA-5663205)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	Reactome	Viral Infection Pathways (R-HSA-9824446)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	Reactome	Miscellaneous transport and binding events (R-HSA-5223345)	0	1		NIPA2	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Cellular Component	membrane (GO:0016020)	0	1		NIPA2	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Cellular Component	plasma membrane (GO:0005886)	0	2		ANO4;NIPA2	-1.0995356735509143	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	GO Molecular Function	chloride channel activity (GO:0005254)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_d99b7fc4e3b2cf56	KEGG	EFFEROCYTOSIS	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_da879dce21d68541	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	-1.5849625007211563	1.0	1.0	1.0
ABCA4_da879dce21d68541	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	-1.5849625007211563	1.0	1.0	1.0
ABCA4_da879dce21d68541	GO Cellular Component	plasma membrane (GO:0005886)	0	1		NIPA2	-1.5849625007211563	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	Reactome	Infectious disease (R-HSA-5663205)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	Reactome	Viral Infection Pathways (R-HSA-9824446)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	Reactome	Miscellaneous transport and binding events (R-HSA-5223345)	0	1		NIPA2	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	Reactome	Disease (R-HSA-1643685)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	KEGG	EFFEROCYTOSIS	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Cellular Component	membrane (GO:0016020)	0	1		NIPA2	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Cellular Component	plasma membrane (GO:0005886)	0	2		ANO4;NIPA2	-1.4739311883324124	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Molecular Function	chloride channel activity (GO:0005254)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db4940bc00fd6d41	GO Biological Process	regulation of monoatomic ion transmembrane transport (GO:0034765)	0	1		STOM	0.7369655941662062	1.0	1.0	1.0
ABCA4_db4940bc00fd6d41	GO Biological Process	calcium activated phosphatidylcholine scrambling (GO:0061590)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_db4940bc00fd6d41	GO Molecular Function	identical protein binding (GO:0042802)	0	1		STOM	0.7369655941662062	1.0	1.0	1.0
ABCA4_db4940bc00fd6d41	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_db4940bc00fd6d41	GO Molecular Function	ion channel inhibitor activity (GO:0008200)	0	1		STOM	0.7369655941662062	1.0	1.0	1.0
ABCA4_db4940bc00fd6d41	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	0.7369655941662062	1.0	1.0	1.0
ABCA4_db4940bc00fd6d41	GO Molecular Function	RNA polymerase binding (GO:0070063)	0	1		STOM	0.7369655941662062	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db4940bc00fd6d41	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	0.7369655941662062	1.0	1.0	1.0
ABCA4_db4940bc00fd6d41	GO Biological Process	host-mediated activation of viral genome replication (GO:0044829)	0	1		STOM	0.7369655941662062	1.0	1.0	1.0
ABCA4_db4940bc00fd6d41	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	0	1		ANO4	0.7369655941662062	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Biological Process	chloride transmembrane transport (GO:1902476)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_db432773caf6d3a7	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	-0.44745897697122144	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Molecular Function	protein dimerization activity (GO:0046983)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Molecular Function	iodide transmembrane transporter activity (GO:0015111)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Molecular Function	protein homodimerization activity (GO:0042803)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Molecular Function	chloride channel activity (GO:0005254)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Biological Process	chloride transport (GO:0006821)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Biological Process	mucus secretion (GO:0070254)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Biological Process	chloride transmembrane transport (GO:1902476)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Biological Process	detection of temperature stimulus involved in sensory perception of pain (GO:0050965)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_da879dce21d68541	Reactome	Transport of small molecules (R-HSA-382551)	0	1		NIPA2	-1.5849625007211563	1.0	1.0	1.0
ABCA4_da879dce21d68541	Reactome	Miscellaneous transport and binding events (R-HSA-5223345)	0	1		NIPA2	-1.5849625007211563	1.0	1.0	1.0
ABCA4_da879dce21d68541	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	-1.5849625007211563	1.0	1.0	1.0
ABCA4_da879dce21d68541	GO Cellular Component	membrane (GO:0016020)	0	1		NIPA2	-1.5849625007211563	1.0	1.0	1.0
ABCA4_dae702228f64107b	Reactome	SARS-CoV Infections (R-HSA-9679506)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	Reactome	Ion channel transport (R-HSA-983712)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	Reactome	Infectious disease (R-HSA-5663205)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	Reactome	Viral Infection Pathways (R-HSA-9824446)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Cellular Component	membrane (GO:0016020)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Cellular Component	apical plasma membrane (GO:0016324)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Cellular Component	nucleoplasm (GO:0005654)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Cellular Component	extracellular exosome (GO:0070062)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_dae702228f64107b	GO Cellular Component	presynapse (GO:0098793)	1	0	ANO1		1.584962500721156	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	KEGG	EFFEROCYTOSIS	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	GO Cellular Component	plasma membrane (GO:0005886)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d43aa9ab12fe7a7f	KEGG	NATURAL KILLER CELL MEDIATED CYTOTOXICITY	0	1		SPNS1	3.0163018123291008	1.0	1.0	1.0
ABCA4_d43aa9ab12fe7a7f	KEGG	TH17 CELL DIFFERENTIATION	0	1		SPNS1	3.0163018123291008	1.0	1.0	1.0
ABCA4_d43aa9ab12fe7a7f	KEGG	FOLATE TRANSPORT AND METABOLISM	0	1		ABCG2	3.0163018123291008	1.0	1.0	1.0
ABCA4_d43aa9ab12fe7a7f	KEGG	VIRION - EBOLAVIRUS, LYSSAVIRUS AND MORBILLIVIRUS	0	1		NPC1	3.0163018123291008	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	Reactome	Transport of small molecules (R-HSA-382551)	0	3		ABCG4;NIPA2;STOM	-0.4854268271702417	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	KEGG	ABC TRANSPORTERS	0	1		ABCG4	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Cellular Component	membrane (GO:0016020)	0	3		ABCG4;NIPA2;STOM	-0.4854268271702417	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Cellular Component	perinuclear region of cytoplasm (GO:0048471)	0	1		STOM	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Cellular Component	extracellular exosome (GO:0070062)	0	1		STOM	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Cellular Component	tertiary granule membrane (GO:0070821)	0	1		STOM	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Cellular Component	cytoplasmic vesicle (GO:0031410)	0	1		ABCG4	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	Reactome	Immune System (R-HSA-168256)	0	1		STOM	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	Reactome	Ion channel transport (R-HSA-983712)	0	1		STOM	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	Reactome	RHOC GTPase cycle (R-HSA-9013106)	0	1		STOM	1.584962500721156	1.0	1.0	1.0
